nflId,displayName,officialPosition,birthDate,height,weight,collegeName,Year,HandSize,ArmLength,40Yard,BenchPress,VertLeap,BroadJump,Shuttle,3Cone,60YdShuttle,playtotal,PRplaytotal,PBplaytotal,hittotal,hurrytotal,sacktotal,beatentotal,hitallowedtotal,hurryallowedtotal,sackallowedtotal,hitrate,hurryrate,sackrate,beatenrate,hitallowedrate,hurryallowedrate,sackallowedrate
43447,Brandon Shell,T,"February 6, 1992",77,324,South Carolina,2016,10.75,34.75,5.22,22,30.5,112,4.62,7.62,NA,174,0,174,NA,NA,NA,6,2,8,2,NA,NA,NA,0.034482758620689655,0.011494252873563218,0.04597701149425287,0.011494252873563218
43453,Halapoulivaati Vaitai,G,"June 16, 1993",78,320,Texas Christian,2016,10.63,34.25,5.26,23,29,113,5,8.26,NA,326,0,326,NA,NA,NA,13,5,17,0,NA,NA,NA,0.03987730061349693,0.015337423312883436,0.05214723926380368,0
43454,Tyreek Hill,WR,"March 1, 1994",70,185,West Alabama,2016,8,30.5,4.29,13,40.5,129,4.06,6.53,NA,271,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43455,D.J. Reader,NT,"July 1, 1994",75,347,Clemson,2016,9.5,33.63,5.33,30,29.5,99,4.71,7.9,NA,163,163,0,3,12,1,NA,NA,NA,NA,0.018404907975460124,0.0736196319018405,0.006134969325153374,NA,NA,NA,NA
43456,Marqui Christian,SS,"October 27, 1994",71,207,Midwestern State,2016,9.63,30.625,4.54,14,35.5,120,4.27,6.85,NA,24,1,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
43460,Alex Collins,RB,"August 26, 1994",70,210,Arkansas,2016,9.25,30.25,4.59,18,28.5,113,NA,NA,NA,75,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43461,Rashard Higgins,WR,"October 7, 1994",73,198,Colorado State,2016,9.75,32.25,4.64,13,32,116,4.52,7.19,NA,139,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43465,Andy Janovich,FB,"May 23, 1993",73,238,Nebraska,2016,9.75,31.63,4.81,30,34,119,4.32,7.28,11.95,13,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43474,DeAndre Houston-Carson,FS,"April 13, 1993",73,202,William &amp; Mary,2016,9.13,30.13,4.54,13,32.5,115,4.28,7.15,11.89,117,6,0,0,2,0,NA,NA,NA,NA,0,0.3333333333333333,0,NA,NA,NA,NA
43475,Jakeem Grant,WR,"October 30, 1992",67,169,Texas Tech,2016,8.63,29.75,4.37,15,36.5,117,4.03,7.03,NA,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43478,Anthony Brown,CB,"December 15, 1993",71,196,Purdue,2016,8.25,31.75,4.33,19,35,115,4.19,7.03,11.19,257,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43484,Wes Schweitzer,G,"September 11, 1993",77,314,San Jose State,2016,10.5,32.625,5.15,28,27.5,108,4.73,7.8,NA,184,0,184,NA,NA,NA,8,2,8,1,NA,NA,NA,0.043478260869565216,0.010869565217391304,0.043478260869565216,0.005434782608695652
43487,Derek Watt,FB,"November 7, 1992",74,234,Wisconsin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43490,Brandon Allen,QB,"September 5, 1992",74,209,Arkansas,2016,8.88,31.25,4.84,NA,28,110,4.33,7.06,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43495,Mike Thomas,WR,"August 16, 1994",73,189,Southern Mississippi,2016,9.38,31.375,4.54,16,36,126,4.26,7.06,NA,24,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43497,Kamu Grugier-Hill,ILB,"May 16, 1994",74,230,Eastern Illinois,2016,9.25,30.5,4.45,15,38.5,129,4.2,6.89,NA,139,10,0,0,1,1,NA,NA,NA,NA,0,0.1,0.1,NA,NA,NA,NA
43498,Maurice Canady,CB,"May 26, 1994",73,193,Virginia,2016,9.13,31.63,4.49,16,38,124,4.09,7.03,NA,31,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43503,Elandon Roberts,ILB,"April 22, 1994",73,238,Houston,2016,9.38,30.625,4.6,25,36,120,4.26,7.2,NA,122,24,0,1,5,1,NA,NA,NA,NA,0.041666666666666664,0.20833333333333334,0.041666666666666664,NA,NA,NA,NA
43507,Kevon Seymour,CB,"November 30, 1993",73,185,USC,2016,9,30.75,4.39,12,35,124,4.18,6.81,NA,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43510,Ted Karras,C,"March 15, 1993",76,305,Illinois,2016,9.5,32.5,5.34,32,26.5,106,4.7,8.15,NA,144,0,143,NA,NA,NA,3,2,3,0,NA,NA,NA,0.02097902097902098,0.013986013986013986,0.02097902097902098,0
43516,Stephen Weatherly,OLB,"March 19, 1994",77,265,Vanderbilt,2016,10.25,34.5,4.61,23,31,117,4.42,7.07,NA,45,44,0,0,6,1,NA,NA,NA,NA,0,0.13636363636363635,0.022727272727272728,NA,NA,NA,NA
43522,Jalen Mills,CB,"April 6, 1994",73,191,Louisiana State,2016,9.13,31.13,4.61,16,37,123,4,6.86,11.53,223,1,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
43525,Dwayne Washington,RB,"April 24, 1994",73,223,Washington,2016,9.88,32.375,4.48,21,37.5,127,4.22,6.85,NA,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43533,Jayron Kearse,FS,"February 11, 1994",76,215,Clemson,2016,9.63,34.25,4.62,16,31.5,124,4.6,7.06,NA,239,21,0,4,3,0,NA,NA,NA,NA,0.19047619047619047,0.14285714285714285,0,NA,NA,NA,NA
43535,Tyler Matakevich,MLB,"December 22, 1992",73,235,Temple,2016,9.5,31.25,4.81,22,31,112,4.5,7.19,NA,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43540,Joe Walker,ILB,"December 11, 1992",74,236,Oregon,2016,10.13,32.875,4.6,23,37.5,124,4.39,6.86,NA,9,3,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
43556,Chester Rogers,WR,"January 12, 1994",73,184,Grambling State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43584,Kalif Raymond,WR,"August 8, 1994",68,182,Holy Cross,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43586,George Fant,T,"July 19, 1992",77,322,Western Kentucky,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,0,239,NA,NA,NA,11,2,8,0,NA,NA,NA,0.04602510460251046,0.008368200836820083,0.03347280334728033,0
43616,Matthias Farley,FS,"July 15, 1992",71,209,Notre Dame,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43638,Justin Zimmer,DT,"October 23, 1992",75,292,Ferris State,2016,10.13,31.375,4.91,44,32,117,4.42,7.09,NA,94,94,0,4,5,1,NA,NA,NA,NA,0.0425531914893617,0.05319148936170213,0.010638297872340425,NA,NA,NA,NA
43640,Rashod Hill,T,"January 12, 1992",78,313,Southern Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,0,164,NA,NA,NA,11,5,12,2,NA,NA,NA,0.06707317073170732,0.03048780487804878,0.07317073170731707,0.012195121951219513
43641,Mike Hilton,CB,"March 9, 1994",69,184,Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,23,0,1,4,1,NA,NA,NA,NA,0.043478260869565216,0.17391304347826086,0.043478260869565216,NA,NA,NA,NA
43645,Jarrod Wilson,SS,"February 9, 1994",74,210,Michigan,2016,10,32.25,4.55,17,36,118,4.43,7,NA,73,3,0,1,1,0,NA,NA,NA,NA,0.3333333333333333,0.3333333333333333,0,NA,NA,NA,NA
43648,Justin Murray,T,"April 19, 1993",77,315,Cincinnati,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0,41,NA,NA,NA,1,0,1,1,NA,NA,NA,0.024390243902439025,0,0.024390243902439025,0.024390243902439025
43663,Alex Erickson,WR,"November 6, 1992",73,195,Wisconsin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43694,Michael Pierce,NT,"November 6, 1992",73,340,Samford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,47,0,0,4,2,NA,NA,NA,NA,0,0.0851063829787234,0.0425531914893617,NA,NA,NA,NA
43695,Matt Skura,C,"February 17, 1993",75,313,Duke,2016,10.13,33.375,5.39,27,24,103,4.76,7.89,NA,142,0,142,NA,NA,NA,2,2,8,1,NA,NA,NA,0.014084507042253521,0.014084507042253521,0.056338028169014086,0.007042253521126761
43698,Woodrow Hamilton,DT,"December 20, 1992",75,315,Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
43700,Jonathan Jones,CB,"September 20, 1993",70,190,Auburn,2016,8.75,30.25,4.33,19,36,123,4.25,7.25,NA,148,2,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
43712,Sharrod Neasman,CB,"October 14, 1991",73,198,Florida Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,1,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
43722,J.D. McKissic,RB,"August 15, 1993",70,195,Arkansas State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43746,Geronimo Allison,WR,"January 18, 1994",75,202,Illinois,2016,9.5,32.88,4.67,NA,33,127,4.28,7.4,11.54,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43757,Andrew Adams,SS,"October 28, 1992",71,202,Connecticut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,0,1,0,0,NA,NA,NA,NA,0.3333333333333333,0,0,NA,NA,NA,NA
43761,Donte Deayon,CB,"January 28, 1994",69,158,Boise State,2016,8.5,29.375,4.57,12,37.5,127,4.2,6.78,NA,112,2,0,0,1,0,NA,NA,NA,NA,0,0.5,0,NA,NA,NA,NA
43775,Romeo Okwara,OLB,"June 17, 1995",76,263,Notre Dame,2016,10.13,34.13,4.9,23,33,120,4.53,7.38,NA,86,70,0,1,13,1,NA,NA,NA,NA,0.014285714285714285,0.18571428571428572,0.014285714285714285,NA,NA,NA,NA
43787,Roy Robertson-Harris,DT,"July 23, 1993",77,294,Texas-El Paso,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,76,0,1,7,0,NA,NA,NA,NA,0.013157894736842105,0.09210526315789473,0,NA,NA,NA,NA
43791,Morgan Fox,DE,"September 12, 1994",75,275,Colorado State-Pueblo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,148,0,4,9,2,NA,NA,NA,NA,0.02702702702702703,0.060810810810810814,0.013513513513513514,NA,NA,NA,NA
43797,Cory Littleton,OLB,"November 18, 1993",75,228,Washington,2016,10.13,33.38,4.73,17,29.5,114,4.32,7.11,11.65,185,4,0,0,3,0,NA,NA,NA,NA,0,0.75,0,NA,NA,NA,NA
43808,Robby Anderson,WR,"May 9, 1993",75,190,Temple,2016,8.63,30,4.36,8,36.5,128,4.27,7.07,NA,277,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43821,Jake Brendel,C,"September 10, 1992",76,299,UCLA,2016,9,31.625,5.01,25,28,108,4.27,7.31,NA,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0
43845,Stephen Anderson,TE,"January 30, 1993",75,230,California,2016,9.25,32,4.64,16,38,119,4.13,6.95,NA,40,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43854,Brennan Scarlett,OLB,"July 31, 1993",76,263,Stanford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,28,0,0,2,0,NA,NA,NA,NA,0,0.07142857142857142,0,NA,NA,NA,NA
43861,Peyton Barber,RB,"February 27, 1994",71,225,Auburn,2016,9.38,30.25,4.64,20,32.5,111,4.21,7,11.65,24,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43880,Elijhaa Penny,RB,"August 17, 1993",74,234,Idaho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43938,Antwaun Woods,DT,"January 3, 1993",73,318,Southern California,2016,9.63,31,5,NA,27.5,104,NA,NA,NA,13,13,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
43971,C.J. Ham,FB,"July 22, 1993",71,235,"Augustana, S.D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43986,Antonio Hamilton,CB,"January 24, 1993",73,190,South Carolina State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,5,0,0,1,0,NA,NA,NA,NA,0,0.2,0,NA,NA,NA,NA
44003,Marcus Johnson,WR,"August 5, 1994",73,207,Texas,2016,9.25,31.875,4.39,22,37,135,4.39,7.26,NA,62,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44009,J.P. Holtz,TE,"August 28, 1993",75,240,Pittsburgh,2016,9.88,33.5,4.79,20,33,112,4.33,6.92,NA,10,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44029,Jaydon Mickens,WR,"April 21, 1994",71,170,Washington,2016,9,28.875,4.54,13,35.5,121,3.93,6.62,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44045,Jalen Richard,RB,"October 15, 1993",68,207,Southern Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44068,Lucas Patrick,G,"July 30, 1993",75,313,Duke,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,0,139,NA,NA,NA,4,1,5,0,NA,NA,NA,0.02877697841726619,0.007194244604316547,0.03597122302158273,0
44075,Garrett Griffin,TE,"March 4, 1994",76,240,Air Force,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44123,Brandon Zylstra,WR,"March 25, 1993",74,215,"Concordia, Minn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44174,Sam Eguavoen,ILB,"February 22, 1993",73,236,Texas Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,65,0,5,6,1,NA,NA,NA,NA,0.07692307692307693,0.09230769230769231,0.015384615384615385,NA,NA,NA,NA
44202,Tevaughn Campbell,CB,"June 14, 1993",73,200,"Regina, Can.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,2,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
44767,Cyril Grayson,WR,"December 5, 1993",69,183,Louisiana State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44792,Mo Alie-Cox,TE,"September 19, 1993",77,267,Virginia Commonwealth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44813,Myles Garrett,DE,"December 29, 1995",76,272,Texas A&amp;M,2017,10.25,35.25,4.64,33,41,128,4.2,NA,11.43,211,208,0,9,29,12,NA,NA,NA,NA,0.04326923076923077,0.13942307692307693,0.057692307692307696,NA,NA,NA,NA
44814,Mitchell Trubisky,QB,"August 20, 1994",74,215,North Carolina,2017,9.5,32,4.67,NA,27.5,116,4.25,6.87,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44815,Solomon Thomas,DT,"August 26, 1995",74,280,Stanford,2017,9.38,33,4.69,30,35,126,4.58,6.95,12.3,128,127,0,7,11,3,NA,NA,NA,NA,0.05511811023622047,0.08661417322834646,0.023622047244094488,NA,NA,NA,NA
44816,Leonard Fournette,RB,"January 18, 1995",73,228,Louisiana State,2017,9.25,31.63,4.51,NA,28.5,NA,NA,NA,NA,183,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44817,Corey Davis,WR,"January 11, 1995",75,209,Western Michigan,2017,9.13,33,NA,NA,NA,NA,4.28,NA,11.48,184,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44818,Jamal Adams,SS,"October 17, 1995",73,213,Louisiana State,2017,9.25,33.38,4.56,18,31.5,120,4.13,6.96,NA,306,30,0,1,4,1,NA,NA,NA,NA,0.03333333333333333,0.13333333333333333,0.03333333333333333,NA,NA,NA,NA
44819,Mike Williams,WR,"October 4, 1994",76,218,Clemson,2017,9.38,33.38,4.54,15,32.5,121,NA,NA,NA,211,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44820,Christian McCaffrey,RB,"June 7, 1996",71,205,Stanford,2017,9,30,4.48,10,37.5,121,4.22,6.57,11.03,63,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44821,John Ross,WR,"November 27, 1995",71,194,Washington,2017,8.75,31.5,4.22,NA,37,133,4.33,NA,NA,92,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44822,Patrick Mahomes,QB,"September 17, 1995",75,230,Texas Tech,2017,9.25,33.25,4.8,NA,30,114,4.08,6.88,NA,322,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44823,Marshon Lattimore,CB,"May 20, 1996",73,192,Ohio State,2017,8.88,31.25,4.36,NA,38.5,132,4.12,NA,11.45,225,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44825,Haason Reddick,OLB,"September 22, 1994",73,235,Temple,2017,10.13,32.75,4.52,24,36.5,133,5,7.01,NA,226,188,0,3,11,8,NA,NA,NA,NA,0.015957446808510637,0.05851063829787234,0.0425531914893617,NA,NA,NA,NA
44826,Derek Barnett,DE,"June 25, 1996",75,259,Tennessee,2017,10,32.13,4.88,20,31,117,4.44,6.96,11.71,174,162,0,7,7,1,NA,NA,NA,NA,0.043209876543209874,0.043209876543209874,0.006172839506172839,NA,NA,NA,NA
44827,Malik Hooker,FS,"April 2, 1996",73,212,Ohio State,2017,10.75,32.25,NA,NA,NA,NA,NA,NA,NA,86,3,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
44828,Marlon Humphrey,CB,"July 8, 1996",73,197,Alabama,2017,8.75,32.25,4.41,10,NA,125,4.28,6.75,NA,257,2,0,0,1,0,NA,NA,NA,NA,0,0.5,0,NA,NA,NA,NA
44829,Jonathan Allen,DT,"January 16, 1995",75,300,Alabama,2017,9.38,33.63,5,21,30,108,4.44,7.49,NA,218,218,0,8,21,6,NA,NA,NA,NA,0.03669724770642202,0.0963302752293578,0.027522935779816515,NA,NA,NA,NA
44830,Adoree' Jackson,CB,"September 18, 1995",71,185,Southern California,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,2,0,0,1,0,NA,NA,NA,NA,0,0.5,0,NA,NA,NA,NA
44831,O.J. Howard,TE,"November 18, 1994",78,250,Alabama,2017,10,33.75,4.51,22,30,121,4.16,6.85,12.38,94,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44832,Garett Bolles,T,"May 27, 1992",77,300,Utah,2017,9.38,34,4.95,NA,28,115,4.55,7.29,NA,282,0,282,NA,NA,NA,10,4,8,5,NA,NA,NA,0.03546099290780142,0.014184397163120567,0.028368794326241134,0.01773049645390071
44833,Jarrad Davis,MLB,"November 16, 1994",73,245,Florida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2,0,0,1,0,NA,NA,NA,NA,0,0.5,0,NA,NA,NA,NA
44834,Charles Harris,OLB,"March 6, 1995",75,250,Missouri,2017,9.63,32.38,4.82,21,32,109,4.56,7.47,NA,165,145,0,2,14,4,NA,NA,NA,NA,0.013793103448275862,0.09655172413793103,0.027586206896551724,NA,NA,NA,NA
44835,Evan Engram,TE,"September 2, 1994",75,240,Mississippi,2017,10,33.5,4.42,19,36,125,4.23,6.92,NA,170,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44837,Jabrill Peppers,SS,"October 4, 1995",71,213,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,20,0,3,4,1,NA,NA,NA,NA,0.15,0.2,0.05,NA,NA,NA,NA
44838,Takkarist McKinley,DE,"November 2, 1995",74,265,UCLA,2017,9.75,34.75,4.59,24,33,122,4.32,7.48,11.83,129,120,0,4,9,2,NA,NA,NA,NA,0.03333333333333333,0.075,0.016666666666666666,NA,NA,NA,NA
44839,Tre'Davious White,CB,"January 16, 1995",71,192,Louisiana State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,2,0,0,1,0,NA,NA,NA,NA,0,0.5,0,NA,NA,NA,NA
44840,Taco Charlton,DE,"November 7, 1994",78,270,Michigan,2017,9.75,34.25,4.92,25,33,116,NA,7.17,NA,7,5,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
44841,David Njoku,TE,"July 10, 1996",76,246,Miami,2017,10,35.25,4.64,21,37.5,133,4.34,6.97,NA,144,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44842,T.J. Watt,OLB,"October 11, 1994",76,252,Wisconsin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,155,0,6,9,8,NA,NA,NA,NA,0.03870967741935484,0.05806451612903226,0.05161290322580645,NA,NA,NA,NA
44844,Ryan Ramczyk,T,"April 22, 1994",78,314,Wisconsin,2017,10.88,33.75,NA,25,NA,NA,4.82,NA,NA,203,0,203,NA,NA,NA,6,2,17,3,NA,NA,NA,0.029556650246305417,0.009852216748768473,0.08374384236453201,0.014778325123152709
44845,Kevin King,CB,"May 5, 1995",75,200,Washington,2017,9.5,32,4.43,11,39.5,NA,3.89,6.56,NA,85,1,0,1,0,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA
44846,Cam Robinson,T,"October 9, 1995",78,320,Alabama,2017,10.5,35.5,5.15,NA,26,106,4.82,7.81,NA,264,0,264,NA,NA,NA,12,5,18,1,NA,NA,NA,0.045454545454545456,0.01893939393939394,0.06818181818181818,0.003787878787878788
44847,Malik McDowell,DT,"June 20, 1996",78,299,Michigan State,2017,10.5,34.75,4.85,23,28.5,112,NA,7.69,NA,160,159,0,4,8,2,NA,NA,NA,NA,0.025157232704402517,0.050314465408805034,0.012578616352201259,NA,NA,NA,NA
44848,Budda Baker,SS,"January 10, 1996",70,195,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,17,0,0,1,0,NA,NA,NA,NA,0,0.058823529411764705,0,NA,NA,NA,NA
44849,Zay Jones,WR,"March 30, 1995",74,200,East Carolina,2017,9,32.5,4.45,15,36.5,133,4.01,6.79,NA,47,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44851,Marcus Maye,FS,"March 9, 1993",73,207,Florida,2017,9.13,32.5,4.47,NA,33.5,118,4.12,7.07,11.19,149,5,0,0,0,1,NA,NA,NA,NA,0,0,0.2,NA,NA,NA,NA
44852,Curtis Samuel,WR,"August 11, 1996",71,195,Ohio State,2017,9.5,31.25,4.31,18,37,119,4.33,7.09,NA,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44853,Dalvin Cook,RB,"August 10, 1995",70,210,Florida State,2017,9.25,32.38,4.49,22,30.5,116,4.53,7.27,NA,110,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44854,Marcus Williams,FS,"September 8, 1996",73,195,Utah,2017,9.5,32.5,4.56,14,43.5,128,4.2,6.85,NA,269,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44855,Sidney Jones,CB,"May 21, 1996",73,181,Washington,2017,9.38,31.5,4.47,12,33.5,123,4.28,7.02,NA,129,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44856,Gerald Everett,TE,"June 25, 1994",75,240,South Alabama,2017,8.5,33,4.62,22,37.5,126,4.33,6.99,11.57,123,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44857,Adam Shaheen,TE,"October 24, 1994",78,257,Ashland,2017,9.63,33.5,4.79,24,32.5,121,4.38,7.09,NA,94,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44859,Tyus Bowser,OLB,"May 23, 1995",75,240,Houston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,108,0,1,11,3,NA,NA,NA,NA,0.009259259259259259,0.10185185185185185,0.027777777777777776,NA,NA,NA,NA
44860,Joe Mixon,RB,"July 24, 1996",73,220,Oklahoma,2017,10.25,30.125,4.45,21,35,118,4.27,7.1,NA,143,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44863,DeMarcus Walker,DE,"September 30, 1994",76,280,Florida State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,88,0,4,8,1,NA,NA,NA,NA,0.045454545454545456,0.09090909090909091,0.011363636363636364,NA,NA,NA,NA
44865,Teez Tabor,FS,"December 31, 1995",73,191,Florida,2017,8.63,32,4.62,9,31,120,4.22,6.99,NA,18,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44867,Dalvin Tomlinson,DT,"February 28, 1994",75,318,Alabama,2017,10.13,33.5,5.19,22,27,110,4.39,7.68,NA,127,127,0,1,11,3,NA,NA,NA,NA,0.007874015748031496,0.08661417322834646,0.023622047244094488,NA,NA,NA,NA
44869,Zach Cunningham,ILB,"December 2, 1994",75,238,Vanderbilt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,9,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
44870,Ethan Pocic,C,"August 5, 1995",78,320,Louisiana State,2017,10.13,33.13,5.15,26,27,107,4.81,7.89,NA,36,0,36,NA,NA,NA,0,0,1,2,NA,NA,NA,0,0,0.027777777777777776,0.05555555555555555
